Entity,Code,Day,new_vaccinations_smoothed
Cyprus,CYP,2021-03-06,2567
Cyprus,CYP,2021-03-07,2567
Cyprus,CYP,2021-03-08,2531
Cyprus,CYP,2021-03-09,2496
Cyprus,CYP,2021-03-10,2461
Cyprus,CYP,2021-03-11,2426
Cyprus,CYP,2021-03-12,2391
Cyprus,CYP,2021-03-13,2355
Cyprus,CYP,2021-03-14,2320
Cyprus,CYP,2021-03-15,2320
Cyprus,CYP,2021-03-16,2320
Cyprus,CYP,2021-03-17,2320
Cyprus,CYP,2021-03-18,2320
Cyprus,CYP,2021-03-19,2320
Cyprus,CYP,2021-03-20,2320
Cyprus,CYP,2021-03-21,2316
Cyprus,CYP,2021-03-22,2312
Cyprus,CYP,2021-03-23,2308
Cyprus,CYP,2021-03-24,2304
Cyprus,CYP,2021-03-25,2300
Cyprus,CYP,2021-03-26,2296
Cyprus,CYP,2021-03-27,2292
Cyprus,CYP,2021-03-28,2292
Cyprus,CYP,2021-03-29,2292
Cyprus,CYP,2021-03-30,2292
Cyprus,CYP,2021-03-31,2292
Cyprus,CYP,2021-04-01,2292
Cyprus,CYP,2021-04-02,2292
Cyprus,CYP,2021-04-03,2292
Cyprus,CYP,2021-04-04,2432
Cyprus,CYP,2021-04-05,2573
Cyprus,CYP,2021-04-06,2713
Cyprus,CYP,2021-04-07,2854
Cyprus,CYP,2021-04-08,3140
Cyprus,CYP,2021-04-09,3427
Cyprus,CYP,2021-04-10,3492
Cyprus,CYP,2021-04-11,3416
Cyprus,CYP,2021-04-12,3341
Cyprus,CYP,2021-04-13,3265
Cyprus,CYP,2021-04-14,3189
Cyprus,CYP,2021-04-15,2967
Cyprus,CYP,2021-04-16,2745
Cyprus,CYP,2021-04-17,2936
Cyprus,CYP,2021-04-18,3126
Cyprus,CYP,2021-04-19,3316
Cyprus,CYP,2021-04-20,3635
Cyprus,CYP,2021-04-21,3914
Cyprus,CYP,2021-04-22,4373
Cyprus,CYP,2021-04-23,4832
